transaction_id,customer_id,transaction_type,merchant_category,amount,transaction_date
TXN_003446,CUST_0086,Salary Credit,Employer Direct Deposit,20419.2,2024-10-27
TXN_003447,CUST_0086,Salary Credit,Employer Direct Deposit,17367.17,2024-11-28
TXN_003448,CUST_0086,Rent,Apartment Rent,1931.17,2024-02-18
TXN_003449,CUST_0086,Utility Bill,Internet,2518.94,2024-01-07
TXN_003450,CUST_0086,Shopping,Electronics,3239.62,2024-11-24
TXN_003451,CUST_0086,Entertainment,Movie Theater,229.15,2024-12-22
TXN_003452,CUST_0086,Shopping,Baby Store,3130.1,2024-10-19
TXN_003453,CUST_0086,Travel,Car Rental,5131.47,2024-09-08
TXN_003454,CUST_0086,EMI,Car Loan EMI,2118.87,2024-10-06
TXN_003455,CUST_0086,Grocery,Supermarket,1853.97,2024-11-09
TXN_003456,CUST_0086,EMI,Personal Loan EMI,2677.28,2024-03-08
TXN_003457,CUST_0086,Grocery,Organic Store,4171.98,2024-03-02
TXN_003458,CUST_0086,Travel,Car Rental,686.14,2024-02-19
TXN_003459,CUST_0086,Rent,Office Rent,1582.55,2024-11-10
TXN_003460,CUST_0086,Travel,Travel Agency,6816.19,2024-06-11
TXN_003461,CUST_0086,EMI,Personal Loan EMI,1415.64,2024-01-08
TXN_003462,CUST_0086,Dining,Cafe,4190.21,2024-12-08
TXN_003463,CUST_0086,Travel,Airlines,6138.09,2024-03-16
TXN_003464,CUST_0086,Shopping,Electronics,871.2,2024-01-23
TXN_003465,CUST_0086,Shopping,Online Marketplace,1001.43,2024-09-15
TXN_003466,CUST_0086,Dining,Restaurant,3180.15,2024-01-02
TXN_003467,CUST_0086,Shopping,Baby Store,2807.19,2024-03-01
TXN_003468,CUST_0086,Utility Bill,Phone,2845.18,2024-12-22
TXN_003469,CUST_0086,Grocery,Wholesale Club,4652.06,2024-02-15
TXN_003470,CUST_0086,Grocery,Supermarket,920.68,2024-02-14
TXN_003471,CUST_0086,EMI,Car Loan EMI,2914.41,2024-03-27
TXN_003472,CUST_0086,Travel,Hotels,3790.72,2024-05-06
TXN_003473,CUST_0086,Shopping,Fashion,3739.57,2024-03-08
TXN_003474,CUST_0086,Shopping,Electronics,1902.76,2024-05-26
TXN_003475,CUST_0086,EMI,Car Loan EMI,1288.85,2024-04-25
TXN_003476,CUST_0086,Investment,Fixed Deposit,2182.56,2024-05-31
TXN_003477,CUST_0086,Shopping,Home Decor,1330.08,2024-09-07
TXN_003478,CUST_0086,Utility Bill,Internet,1750.81,2024-11-24
TXN_003479,CUST_0086,Rent,Office Rent,3061.12,2024-03-28
TXN_003480,CUST_0086,Travel,International Travel,4396.0,2024-04-17
TXN_003481,CUST_0086,Dining,Cafe,3233.58,2024-12-15
TXN_003482,CUST_0086,Shopping,Fashion,1717.48,2024-09-14
TXN_003483,CUST_0086,Rent,Office Rent,3320.23,2024-05-12
TXN_003484,CUST_0087,Salary Credit,Employer Direct Deposit,3377.38,2024-01-01
TXN_003485,CUST_0087,Salary Credit,Employer Direct Deposit,3377.38,2024-02-04
TXN_003486,CUST_0087,Salary Credit,Employer Direct Deposit,3377.38,2024-03-06
TXN_003487,CUST_0087,Salary Credit,Employer Direct Deposit,3377.38,2024-04-05
TXN_003488,CUST_0087,Salary Credit,Employer Direct Deposit,3377.38,2024-05-01
TXN_003489,CUST_0087,Salary Credit,Employer Direct Deposit,3377.38,2024-06-02
TXN_003490,CUST_0087,Salary Credit,Employer Direct Deposit,3377.38,2024-06-30
TXN_003491,CUST_0087,Salary Credit,Employer Direct Deposit,3377.38,2024-08-01
TXN_003492,CUST_0087,Salary Credit,Employer Direct Deposit,3377.38,2024-09-01
TXN_003493,CUST_0087,Salary Credit,Employer Direct Deposit,3377.38,2024-09-29
TXN_003494,CUST_0087,Salary Credit,Employer Direct Deposit,3377.38,2024-10-29
TXN_003495,CUST_0087,Salary Credit,Employer Direct Deposit,3377.38,2024-11-30
TXN_003496,CUST_0087,Dining,Food Delivery,2946.07,2024-01-18
TXN_003497,CUST_0087,Utility Bill,Electricity,3151.07,2024-01-05
TXN_003498,CUST_0087,EMI,Car Loan EMI,1341.68,2024-02-21
TXN_003499,CUST_0087,EMI,Car Loan EMI,1667.1,2024-04-05
TXN_003500,CUST_0087,Travel,Car Rental,3760.28,2024-10-21
TXN_003501,CUST_0087,Dining,Food Delivery,2002.67,2024-05-04
TXN_003502,CUST_0087,Shopping,Baby Store,3008.7,2024-09-04
TXN_003503,CUST_0087,Dining,Cafe,210.24,2024-04-29
TXN_003504,CUST_0087,Rent,Apartment Rent,3322.22,2024-10-22
TXN_003505,CUST_0087,Dining,Food Delivery,152.49,2024-09-19
TXN_003506,CUST_0087,EMI,Car Loan EMI,2913.09,2024-09-25
TXN_003507,CUST_0087,Investment,Stock Brokerage,3664.9,2024-01-28
TXN_003508,CUST_0087,Grocery,Organic Store,3966.39,2024-03-13
TXN_003509,CUST_0087,Utility Bill,Phone,1986.01,2024-08-23
TXN_003510,CUST_0087,Travel,Hotels,1542.13,2024-06-06
TXN_003511,CUST_0087,Grocery,Supermarket,1188.56,2024-04-14
TXN_003512,CUST_0087,Dining,Restaurant,3623.43,2024-03-19
TXN_003513,CUST_0087,Rent,Office Rent,1477.99,2024-02-21
TXN_003514,CUST_0087,Entertainment,Gaming,3437.06,2024-12-23
TXN_003515,CUST_0087,Investment,SIP Investment,8397.8,2024-12-27
TXN_003516,CUST_0087,Investment,Mutual Fund SIP,3524.39,2024-03-09
TXN_003517,CUST_0088,Salary Credit,Employer Direct Deposit,13776.26,2024-01-06
TXN_003518,CUST_0088,Salary Credit,Employer Direct Deposit,13776.26,2024-02-05
TXN_003519,CUST_0088,Salary Credit,Employer Direct Deposit,13776.26,2024-03-04
TXN_003520,CUST_0088,Salary Credit,Employer Direct Deposit,13776.26,2024-04-04
TXN_003521,CUST_0088,Salary Credit,Employer Direct Deposit,13776.26,2024-05-03
TXN_003522,CUST_0088,Salary Credit,Employer Direct Deposit,13776.26,2024-06-03
TXN_003523,CUST_0088,Salary Credit,Employer Direct Deposit,13776.26,2024-06-29
TXN_003524,CUST_0088,Salary Credit,Employer Direct Deposit,13776.26,2024-07-31
TXN_003525,CUST_0088,Salary Credit,Employer Direct Deposit,13776.26,2024-08-31
TXN_003526,CUST_0088,Salary Credit,Employer Direct Deposit,13776.26,2024-10-02
TXN_003527,CUST_0088,Salary Credit,Employer Direct Deposit,13776.26,2024-11-01
TXN_003528,CUST_0088,Salary Credit,Employer Direct Deposit,13776.26,2024-11-30
TXN_003529,CUST_0088,Travel,Hotels,1589.65,2024-04-30
TXN_003530,CUST_0088,Utility Bill,Internet,1705.86,2024-01-01
TXN_003531,CUST_0088,Dining,Restaurant,3231.43,2024-03-11
TXN_003532,CUST_0088,Entertainment,Streaming Service,230.8,2024-06-03
TXN_003533,CUST_0088,Dining,Restaurant,1704.54,2024-11-30
TXN_003534,CUST_0088,EMI,Car Loan EMI,1277.73,2024-12-11
TXN_003535,CUST_0088,Entertainment,Streaming Service,1312.49,2024-08-03
TXN_003536,CUST_0088,EMI,Home Loan EMI,1793.37,2024-02-24
TXN_003537,CUST_0088,Entertainment,Streaming Service,1737.97,2024-02-21
TXN_003538,CUST_0088,Dining,Restaurant,812.81,2024-03-06
TXN_003539,CUST_0088,Rent,Office Rent,1034.77,2024-11-30
TXN_003540,CUST_0088,Dining,Cafe,3859.08,2024-06-04
TXN_003541,CUST_0088,Dining,Cafe,3712.9,2024-02-29
TXN_003542,CUST_0088,Entertainment,Gaming,1870.4,2024-08-30
TXN_003543,CUST_0088,Utility Bill,Internet,567.24,2024-04-01
TXN_003544,CUST_0088,Dining,Food Delivery,3800.46,2024-12-11
TXN_003545,CUST_0088,Grocery,Supermarket,44.71,2024-12-28
TXN_003546,CUST_0088,Shopping,Fashion,2579.33,2024-11-10
TXN_003547,CUST_0088,Entertainment,Movie Theater,252.23,2024-05-24
TXN_003548,CUST_0088,Travel,Airlines,3789.96,2024-01-26
TXN_003549,CUST_0088,Utility Bill,Internet,2134.26,2024-12-11
TXN_003550,CUST_0088,Shopping,Electronics,2718.32,2024-04-01
TXN_003551,CUST_0088,Shopping,Baby Store,2091.13,2024-08-16
TXN_003552,CUST_0088,Utility Bill,Internet,3183.55,2024-11-01
TXN_003553,CUST_0088,Grocery,Organic Store,3662.2,2024-09-29
TXN_003554,CUST_0088,Dining,Restaurant,884.42,2024-09-30
TXN_003555,CUST_0088,Grocery,Supermarket,3636.67,2024-11-20
TXN_003556,CUST_0089,Salary Credit,Employer Direct Deposit,6296.35,2024-01-04
TXN_003557,CUST_0089,Salary Credit,Employer Direct Deposit,6296.35,2024-02-05
TXN_003558,CUST_0089,Salary Credit,Employer Direct Deposit,6296.35,2024-03-05
TXN_003559,CUST_0089,Salary Credit,Employer Direct Deposit,6296.35,2024-04-01
TXN_003560,CUST_0089,Salary Credit,Employer Direct Deposit,6296.35,2024-05-05
TXN_003561,CUST_0089,Salary Credit,Employer Direct Deposit,6296.35,2024-06-03
TXN_003562,CUST_0089,Salary Credit,Employer Direct Deposit,6296.35,2024-07-03
TXN_003563,CUST_0089,Salary Credit,Employer Direct Deposit,6296.35,2024-08-01
TXN_003564,CUST_0089,Salary Credit,Employer Direct Deposit,6296.35,2024-08-28
TXN_003565,CUST_0089,Salary Credit,Employer Direct Deposit,6296.35,2024-09-27
TXN_003566,CUST_0089,Salary Credit,Employer Direct Deposit,6296.35,2024-10-29
TXN_003567,CUST_0089,Salary Credit,Employer Direct Deposit,6296.35,2024-11-28
TXN_003568,CUST_0089,Travel,Hotels,5845.72,2024-02-21
TXN_003569,CUST_0089,Dining,Food Delivery,4901.53,2024-02-10
TXN_003570,CUST_0089,Utility Bill,Internet,2118.42,2024-01-12
TXN_003571,CUST_0089,EMI,Personal Loan EMI,2132.24,2024-02-10
TXN_003572,CUST_0089,Dining,Restaurant,3970.29,2024-10-19
TXN_003573,CUST_0089,Shopping,Baby Store,3081.75,2024-10-03
TXN_003574,CUST_0089,Investment,Mutual Fund SIP,4992.72,2024-08-11
TXN_003575,CUST_0089,Shopping,Fashion,1391.5,2024-12-09
TXN_003576,CUST_0089,Travel,International Travel,1613.83,2024-05-25
TXN_003577,CUST_0089,Shopping,Electronics,2041.84,2024-01-10
TXN_003578,CUST_0089,Dining,Food Delivery,657.54,2024-05-16
TXN_003579,CUST_0089,Entertainment,Gaming,3953.39,2024-11-21
TXN_003580,CUST_0089,Utility Bill,Electricity,1114.41,2024-01-10
TXN_003581,CUST_0089,Utility Bill,Water,327.98,2024-05-27
TXN_003582,CUST_0089,Entertainment,Gaming,2109.62,2024-10-31
TXN_003583,CUST_0089,Utility Bill,Phone,2383.26,2024-10-12
TXN_003584,CUST_0089,Travel,Travel Agency,2901.66,2024-08-15
TXN_003585,CUST_0089,EMI,Car Loan EMI,1747.44,2024-09-29
TXN_003586,CUST_0089,EMI,Personal Loan EMI,1507.35,2024-12-04
TXN_003587,CUST_0089,Grocery,Wholesale Club,2437.83,2024-06-25
TXN_003588,CUST_0089,Grocery,Supermarket,3742.57,2024-09-28
TXN_003589,CUST_0089,Utility Bill,Internet,1466.2,2024-06-10
TXN_003590,CUST_0089,Entertainment,Gaming,2342.23,2024-03-20
TXN_003591,CUST_0089,EMI,Personal Loan EMI,1578.83,2024-01-12
TXN_003592,CUST_0089,Shopping,Online Marketplace,3722.82,2024-04-30
TXN_003593,CUST_0089,Dining,Food Delivery,667.17,2024-11-06
TXN_003594,CUST_0089,Grocery,Supermarket,1984.79,2024-04-18
TXN_003595,CUST_0089,Grocery,Wholesale Club,1453.85,2024-03-22
TXN_003596,CUST_0089,Dining,Food Delivery,2048.5,2024-04-21
TXN_003597,CUST_0089,Dining,Food Delivery,1401.61,2024-07-04
TXN_003598,CUST_0090,Salary Credit,Employer Direct Deposit,13617.09,2024-01-06
TXN_003599,CUST_0090,Salary Credit,Employer Direct Deposit,13617.09,2024-02-05
TXN_003600,CUST_0090,Salary Credit,Employer Direct Deposit,13617.09,2024-03-03
TXN_003601,CUST_0090,Salary Credit,Employer Direct Deposit,13617.09,2024-04-04
TXN_003602,CUST_0090,Salary Credit,Employer Direct Deposit,13617.09,2024-05-04
TXN_003603,CUST_0090,Salary Credit,Employer Direct Deposit,13617.09,2024-06-03
TXN_003604,CUST_0090,Salary Credit,Employer Direct Deposit,17942.59,2024-07-02
TXN_003605,CUST_0090,Salary Credit,Employer Direct Deposit,18361.96,2024-08-01
TXN_003606,CUST_0090,Salary Credit,Employer Direct Deposit,17510.01,2024-08-31
TXN_003607,CUST_0090,Salary Credit,Employer Direct Deposit,16981.74,2024-09-28
TXN_003608,CUST_0090,Salary Credit,Employer Direct Deposit,17974.78,2024-10-27
TXN_003609,CUST_0090,Salary Credit,Employer Direct Deposit,18516.52,2024-11-28
TXN_003610,CUST_0090,Entertainment,Gaming,869.63,2024-02-20
TXN_003611,CUST_0090,Dining,Food Delivery,3268.99,2024-08-02
TXN_003612,CUST_0090,Dining,Restaurant,3185.72,2024-11-12
TXN_003613,CUST_0090,Investment,Stock Brokerage,5281.93,2024-02-11
TXN_003614,CUST_0090,Dining,Restaurant,1631.85,2024-05-07
TXN_003615,CUST_0090,EMI,Personal Loan EMI,2210.91,2024-07-08
TXN_003616,CUST_0090,Travel,International Travel,5302.11,2024-10-09
TXN_003617,CUST_0090,Rent,Apartment Rent,1484.14,2024-07-07
TXN_003618,CUST_0090,Investment,Stock Brokerage,7271.53,2024-04-12
TXN_003619,CUST_0090,Utility Bill,Water,1471.98,2024-01-16
TXN_003620,CUST_0090,Investment,SIP Investment,6994.88,2024-08-15
TXN_003621,CUST_0090,Investment,Stock Brokerage,5252.04,2024-02-26
TXN_003622,CUST_0090,Utility Bill,Water,1231.87,2024-02-05
TXN_003623,CUST_0090,Travel,Airlines,3369.5,2024-09-23
TXN_003624,CUST_0090,Entertainment,Movie Theater,361.12,2024-08-01
TXN_003625,CUST_0090,Shopping,Online Marketplace,613.7,2024-11-06
TXN_003626,CUST_0090,Rent,Apartment Rent,3483.26,2024-01-31
TXN_003627,CUST_0090,Shopping,Home Decor,4143.26,2024-01-21
TXN_003628,CUST_0090,Utility Bill,Phone,3585.96,2024-09-18
TXN_003629,CUST_0090,Entertainment,Movie Theater,3939.24,2024-02-23
TXN_003630,CUST_0090,EMI,Car Loan EMI,1949.53,2024-02-27
TXN_003631,CUST_0090,EMI,Car Loan EMI,1349.59,2024-05-04
TXN_003632,CUST_0090,Entertainment,Streaming Service,1329.89,2024-06-17
TXN_003633,CUST_0090,Grocery,Organic Store,4496.98,2024-09-08
TXN_003634,CUST_0090,Investment,Fixed Deposit,7047.34,2024-06-18
TXN_003635,CUST_0090,Entertainment,Gaming,1297.03,2024-05-20
TXN_003636,CUST_0090,Travel,Hotels,2449.76,2024-04-23
TXN_003637,CUST_0090,Utility Bill,Internet,3571.88,2024-06-06
TXN_003638,CUST_0090,EMI,Personal Loan EMI,1688.21,2024-08-13
TXN_003639,CUST_0090,Shopping,Fashion,3721.23,2024-12-21
TXN_003640,CUST_0090,EMI,Home Loan EMI,2647.87,2024-05-11
TXN_003641,CUST_0090,Investment,Mutual Fund SIP,6040.69,2024-03-16
TXN_003642,CUST_0090,Travel,Travel Agency,4167.01,2024-09-21
TXN_003643,CUST_0090,Dining,Cafe,3096.12,2024-03-28
TXN_003644,CUST_0090,Utility Bill,Water,2939.81,2024-09-13
TXN_003645,CUST_0091,Salary Credit,Employer Direct Deposit,7535.74,2024-01-04
TXN_003646,CUST_0091,Salary Credit,Employer Direct Deposit,7535.74,2024-02-05
TXN_003647,CUST_0091,Salary Credit,Employer Direct Deposit,7535.74,2024-03-02
TXN_003648,CUST_0091,Salary Credit,Employer Direct Deposit,7535.74,2024-04-04
TXN_003649,CUST_0091,Salary Credit,Employer Direct Deposit,7535.74,2024-05-03
TXN_003650,CUST_0091,Salary Credit,Employer Direct Deposit,7535.74,2024-05-31
TXN_003651,CUST_0091,Salary Credit,Employer Direct Deposit,7535.74,2024-07-02
TXN_003652,CUST_0091,Salary Credit,Employer Direct Deposit,7535.74,2024-08-01
TXN_003653,CUST_0091,Salary Credit,Employer Direct Deposit,7535.74,2024-08-28
TXN_003654,CUST_0091,Salary Credit,Employer Direct Deposit,7535.74,2024-10-02
TXN_003655,CUST_0091,Salary Credit,Employer Direct Deposit,7535.74,2024-10-27
TXN_003656,CUST_0091,Salary Credit,Employer Direct Deposit,7535.74,2024-11-28
TXN_003657,CUST_0091,Investment,Fixed Deposit,1925.84,2024-11-07
TXN_003658,CUST_0091,Grocery,Wholesale Club,992.74,2024-09-12
TXN_003659,CUST_0091,Entertainment,Gaming,4564.39,2024-01-07
TXN_003660,CUST_0091,Rent,Apartment Rent,2090.68,2024-01-17
TXN_003661,CUST_0091,Dining,Food Delivery,503.21,2024-06-17
TXN_003662,CUST_0091,Rent,Apartment Rent,3884.97,2024-10-02
TXN_003663,CUST_0091,Grocery,Supermarket,2238.7,2024-09-24
TXN_003664,CUST_0091,Investment,Stock Brokerage,7524.64,2024-12-19
TXN_003665,CUST_0091,Investment,Stock Brokerage,4832.63,2024-01-21
TXN_003666,CUST_0091,Shopping,Online Marketplace,1394.61,2024-04-07
TXN_003667,CUST_0091,Grocery,Supermarket,2617.56,2024-02-01
TXN_003668,CUST_0091,Investment,Stock Brokerage,7735.96,2024-09-01
TXN_003669,CUST_0091,Entertainment,Streaming Service,2689.3,2024-01-27
TXN_003670,CUST_0091,Utility Bill,Electricity,990.16,2024-02-29
TXN_003671,CUST_0091,Entertainment,Streaming Service,2385.42,2024-02-21
TXN_003672,CUST_0091,Rent,Apartment Rent,1899.88,2024-01-05
TXN_003673,CUST_0091,Dining,Restaurant,3602.71,2024-08-14
TXN_003674,CUST_0091,Investment,SIP Investment,2891.6,2024-07-27
TXN_003675,CUST_0091,Shopping,Home Decor,3159.33,2024-06-17
TXN_003676,CUST_0091,Rent,Office Rent,3854.31,2024-06-02
TXN_003677,CUST_0091,Shopping,Online Marketplace,1252.62,2024-05-20
TXN_003678,CUST_0091,Rent,Office Rent,1334.41,2024-04-03
TXN_003679,CUST_0091,Entertainment,Streaming Service,1602.85,2024-09-17
TXN_003680,CUST_0091,Entertainment,Movie Theater,824.02,2024-02-03
TXN_003681,CUST_0091,Dining,Food Delivery,1530.16,2024-08-14
TXN_003682,CUST_0092,Salary Credit,Employer Direct Deposit,9463.08,2024-01-02
TXN_003683,CUST_0092,Salary Credit,Employer Direct Deposit,9463.08,2024-02-01
TXN_003684,CUST_0092,Salary Credit,Employer Direct Deposit,9463.08,2024-03-01
TXN_003685,CUST_0092,Salary Credit,Employer Direct Deposit,9463.08,2024-04-01
TXN_003686,CUST_0092,Salary Credit,Employer Direct Deposit,9463.08,2024-05-01
TXN_003687,CUST_0092,Salary Credit,Employer Direct Deposit,9463.08,2024-06-01
TXN_003688,CUST_0092,Salary Credit,Employer Direct Deposit,9463.08,2024-07-03
TXN_003689,CUST_0092,Salary Credit,Employer Direct Deposit,9463.08,2024-07-31
TXN_003690,CUST_0092,Salary Credit,Employer Direct Deposit,9463.08,2024-08-30
TXN_003691,CUST_0092,Salary Credit,Employer Direct Deposit,9463.08,2024-10-01
TXN_003692,CUST_0092,Salary Credit,Employer Direct Deposit,9463.08,2024-10-30
TXN_003693,CUST_0092,Salary Credit,Employer Direct Deposit,9463.08,2024-11-26
TXN_003694,CUST_0092,Shopping,Online Marketplace,1059.36,2024-12-10
TXN_003695,CUST_0092,EMI,Car Loan EMI,2415.99,2024-03-28
TXN_003696,CUST_0092,EMI,Personal Loan EMI,1314.2,2024-09-21
TXN_003697,CUST_0092,Entertainment,Gaming,2980.2,2024-08-01
TXN_003698,CUST_0092,Shopping,Fashion,4664.89,2024-08-29
TXN_003699,CUST_0092,Shopping,Baby Store,733.48,2024-06-19
TXN_003700,CUST_0092,Utility Bill,Internet,2254.04,2024-08-05
TXN_003701,CUST_0092,Dining,Cafe,38.31,2024-07-25
TXN_003702,CUST_0092,Travel,Car Rental,6481.89,2024-08-21
TXN_003703,CUST_0092,Shopping,Electronics,4094.48,2024-04-13
TXN_003704,CUST_0092,Investment,Fixed Deposit,4048.01,2024-06-13
TXN_003705,CUST_0092,Dining,Cafe,1635.17,2024-10-13
TXN_003706,CUST_0092,Investment,Stock Brokerage,4680.98,2024-05-20
TXN_003707,CUST_0092,Grocery,Supermarket,1223.26,2024-06-15
TXN_003708,CUST_0092,Entertainment,Gaming,2968.77,2024-01-24
TXN_003709,CUST_0092,Dining,Food Delivery,4799.06,2024-12-27
TXN_003710,CUST_0092,Entertainment,Streaming Service,1407.91,2024-11-06
TXN_003711,CUST_0092,Dining,Restaurant,516.19,2024-11-23
TXN_003712,CUST_0092,Utility Bill,Internet,2694.1,2024-08-12
TXN_003713,CUST_0092,Shopping,Electronics,2364.49,2024-02-07
TXN_003714,CUST_0092,Utility Bill,Phone,4123.31,2024-03-18
TXN_003715,CUST_0092,Shopping,Online Marketplace,1007.97,2024-02-15
TXN_003716,CUST_0092,Entertainment,Streaming Service,1645.93,2024-10-06
TXN_003717,CUST_0092,Shopping,Online Marketplace,2659.83,2024-05-29
TXN_003718,CUST_0092,Travel,Hotels,730.43,2024-12-24
TXN_003719,CUST_0093,Salary Credit,Employer Direct Deposit,14486.4,2024-01-03
TXN_003720,CUST_0093,Salary Credit,Employer Direct Deposit,14486.4,2024-02-03
TXN_003721,CUST_0093,Salary Credit,Employer Direct Deposit,14486.4,2024-03-06
TXN_003722,CUST_0093,Salary Credit,Employer Direct Deposit,14486.4,2024-04-01
TXN_003723,CUST_0093,Salary Credit,Employer Direct Deposit,14486.4,2024-05-01
TXN_003724,CUST_0093,Salary Credit,Employer Direct Deposit,14486.4,2024-06-01
TXN_003725,CUST_0093,Salary Credit,Employer Direct Deposit,14486.4,2024-07-02
TXN_003726,CUST_0093,Salary Credit,Employer Direct Deposit,14486.4,2024-07-30
TXN_003727,CUST_0093,Salary Credit,Employer Direct Deposit,14486.4,2024-08-31
TXN_003728,CUST_0093,Salary Credit,Employer Direct Deposit,14486.4,2024-09-29
TXN_003729,CUST_0093,Salary Credit,Employer Direct Deposit,14486.4,2024-10-29
TXN_003730,CUST_0093,Salary Credit,Employer Direct Deposit,14486.4,2024-11-27
TXN_003731,CUST_0093,Shopping,Baby Store,3022.05,2024-01-12
TXN_003732,CUST_0093,EMI,Home Loan EMI,1568.33,2024-09-06
TXN_003733,CUST_0093,Travel,International Travel,7919.22,2024-07-10
TXN_003734,CUST_0093,Travel,International Travel,450.26,2024-09-15
TXN_003735,CUST_0093,Utility Bill,Phone,1420.41,2024-06-19
TXN_003736,CUST_0093,Grocery,Wholesale Club,387.01,2024-02-17
TXN_003737,CUST_0093,Rent,Apartment Rent,3395.77,2024-02-14
TXN_003738,CUST_0093,Entertainment,Gaming,3254.37,2024-04-07
TXN_003739,CUST_0093,Grocery,Wholesale Club,2160.42,2024-05-21
TXN_003740,CUST_0093,Entertainment,Movie Theater,4447.89,2024-03-18
TXN_003741,CUST_0093,Utility Bill,Electricity,916.55,2024-10-21
TXN_003742,CUST_0093,Utility Bill,Phone,2643.29,2024-12-20
TXN_003743,CUST_0093,Dining,Restaurant,2013.32,2024-05-30
TXN_003744,CUST_0093,Travel,International Travel,347.2,2024-04-25
TXN_003745,CUST_0093,Utility Bill,Phone,760.97,2024-04-24
TXN_003746,CUST_0093,Utility Bill,Phone,3271.53,2024-04-12
TXN_003747,CUST_0093,Utility Bill,Water,952.35,2024-03-16
TXN_003748,CUST_0093,Investment,Fixed Deposit,749.13,2024-11-04
TXN_003749,CUST_0093,Travel,Hotels,7646.35,2024-06-16
TXN_003750,CUST_0093,Utility Bill,Water,3294.25,2024-04-13
TXN_003751,CUST_0093,Shopping,Fashion,2127.18,2024-05-18
TXN_003752,CUST_0093,Investment,Stock Brokerage,759.32,2024-08-13
TXN_003753,CUST_0093,Grocery,Organic Store,136.87,2024-04-16
TXN_003754,CUST_0093,Dining,Restaurant,2239.59,2024-07-23
TXN_003755,CUST_0093,Investment,Stock Brokerage,6107.06,2024-03-04
TXN_003756,CUST_0093,Grocery,Supermarket,2538.45,2024-10-23
TXN_003757,CUST_0093,Rent,Apartment Rent,1628.91,2024-09-07
TXN_003758,CUST_0093,Utility Bill,Internet,2081.49,2024-04-17
TXN_003759,CUST_0093,Grocery,Wholesale Club,1805.69,2024-05-10
TXN_003760,CUST_0093,Rent,Apartment Rent,1048.44,2024-07-13
TXN_003761,CUST_0093,Dining,Cafe,4808.23,2024-02-21
TXN_003762,CUST_0093,Utility Bill,Internet,4729.2,2024-02-03
TXN_003763,CUST_0093,Dining,Food Delivery,1510.47,2024-12-25
TXN_003764,CUST_0093,Grocery,Wholesale Club,3221.47,2024-07-18
